label,article
0,"Bigyan daw ni Marion ng pagkakataon ang iba dahil artista na siya at nanalo na ng ilang awards bilang bagong composer at recording artist in so short a time. Idagdag pa raw ang pagiging trending worldwide hit ng komposisyon niya para kay Kathryn Bernardo na You Don't Know Me at ng Kiss Goodbye ni Alex Gonzaga sa debut albums ng dalawang young actress/singers. ""First of all, I'm a big fan of PBB eversince. Pangarap ko noon pa man na makita ang sarili ko na nag-i-struggle sa iba't ibang tasks ng housemates. Hindi pa naman po ako sikat. I have been in the business for more than a year lang at alam kong malaki ang matututuhan ko sa loob ng Bahay ni Kuya. Kulang na kulang pa ang nalalaman ko. May nakasabay naman akong nag-audition din na artista na, pero hindi siya na-bash na tulad ko,"" naguguluhang pahayag ni Marion. Sinabi rin sa kanya ni Direk Lauren Dyogi na hindi na niya kailangang mag-PBB. ""I told him na I feel the need for it. Siguro, susundin ko na lang ang concern nila pareho at maghanap ng ibang paraan para madagdagan ang kaalaman ko. Maybe, they mean well and they know what's best for me."" Pakakawalan na lang ni Marion ang kanyang nararamdaman sa birthday concert niya with her guests Michael Pangilinan, Edgar Allan Guzman, Vin Abrenica, Edward Venoza at nakababatang kapatid niya na si Ashley. Pero bago ang kanyang Take A Chance concert, nakatakda rin siyang mag-perform sa mall shows sa SM Muntinlupa sa March 29, SM Las Pinas sa April 11 at sa isang hotel sa Baguio. Malapit na ring-i-release ng Star Records ang kanyang second album na balak gawing self-titled. It's an 11-track album kasama ang bonus cut na Pumapag-ibig, ang komposisyon para sa kanya ni Jungee Marcelo na entry nila sa Himig-Handog 2014. Tulad ng inaasahan, may sariling compositions din si Marion, bukod sa komposisyon din para sa kanya nina Jonathan Manalo at Joven Tan (yes, ang nag-compose ng award-winning song ni Aiza Seguerra na Ano'ng Nangyari Sa Ating Dalawa, at sa Pare, Mahal Mo Raw Ako ni Michael Pangilinan. Kung dati'y kasing hinhin siya ng kanyang loving mommy, si Maribel ""Lala""Aunor, unti-unti nang nagiging ""sensual"" si Marion na hinihingi ng pagkakataon. Pakinggan ang ika nga'y distinct Aunor sound ni Marion which has captivated those who have heard her sing. It's relaxed, natural singing inherent to the Aunors."
0,"Kumubra si Green Bay ng tatlong touchdown sa second half ng laro. Dahil sa pagkakapanalo, tumanggap ang bawat manlalaro ng $15,000. Tinanggap ng American Football League (AFL) founder na si Lamar Hunt ang terminong ""Super Bowl,"" ito ay pormal na ginamit noong 1969 para sa propesyunal championship games. Taong 1970 nang pagsamahin ang AFL at National Football League bilang isang grupo na binubuo ng dalawang conference na may 13 teams."
0,"Sa record ng Malabon Police, ang suspek ang itinuturong humalay sa kanyang kapit-bahay noong Agosto 2008. Simula noon hindi na ito nagpakita sa kanilang lugar si Cortezo at hindi na rin ito dumalo sa mga pagdinig sa Malabon Regional Trial Court Branch 73 kung kaya inisyuhan na siya ng warrant of arrest ni Judge Carlos Flores sa kasong rape. Dakong 5:00 noong Martes ng umaga, may nagtimbre sa mga tauhan ng Warrant and Subpoena Section (WSS) ng Malabon Police na nakitang pagala-gala sa kanilang lugar si Cortezo."
0,"""I welcome the prompt action and disposition of the Sandiganbayan en banc on the request for recusal of the three justices who are hearing my case before the Fifth Division, as this means that my bail application, including the request for holiday furlough, can be resolved soon and decided upon without unwarranted delay,"" pahayag ni Estrada."
0,"Naniniwala si Baldwin na magiging napakahirap ng kanilang pagdaraanang proseso para sa seleksiyon dahil sa dami ng available na talents kung ikukumpara sa mga dati na niyang nahawakang national teams na New Zealand, Lebanon at Jordan. ""We will select the pool, and as of this point, a lot is still in the works. But I intend to work with the PBA coaches and the collegiate coaches, take their advice on board because they are my references for these players and we will work with them to select the players. And from that point, I believe that the players should fight it out to get these uniforms,"" ani Baldwin. Sinabi rin ng 4-time NBL Coach of the Year na naiiba ang Pinoy basketball players kung ihahambing sa kanyang mga nahawakang manlalaro sa ibang bansa. ""The pool of talent is deeper, especially in the guard position. But the level of talent is slightly different with other countries."" Sa kabila aniya ng napakarami nang Filipino-foreign players na dumating sa bansa, hindi nagbago ang kultura ng mga Pinoy o ang kakaibang istilo nila ng paglalaro dahil kabaligtaran ang nangyayari na ang mga bagong salta ang yumayakap sa kultura ng local bred players."
0,"Napag-iwanan lamang ng isang panalo ng Fresh Fighters ang Rising Suns na may taglay na malinis na barahang 7-0 (panalo-talo) kaya't sisikapin nilang tumabla sa una sa pagsabak nila kontra sa Tanduay Light sa tampok na laro sa ganap na alas-4:00 ng hapon. Sa panig naman ng kanilang kalaban, maghahabol ang mga ito upang makabangon mula sa natamong pagkabigo sa kamay ng Jumbo Plastic sa nakaraan nilang laban at masiguro ang huling slot sa playoff round. Taglay ang barahang 4-4 (panalo-talo), tatargetin ng Rum Masters ang ikalimang panalo para umagwat sa bumubuntot sa kanila na AMA University (3-5) na may tsansa pang makahabol sa kanila kung magwawagi sa huling dalawa nilang laban at mabigo naman ang Tanduay. Magkasunod naman sa ikatlo at ikaapat na puwesto kabuntot ang namumunong Hapee at Cagayan, magpapakatatag sa kanilang kapit sa posisyon ang Gems at Bakers sa kanilang pagtitipan sa ikalawang laro sa ganap na alas-2:00 ng hapon. Kung outright semifinals berth ang nakalaan sa top two teams sa pagtatapos ng elims, bentaheng twice-to-beat naman ang makakamit ng magtatapos sa No. 3 at No. 4 teams papasok sa quarters kontra sa aakyat sa No. 5 at No. 6 squad. Kapwa galing sa mahabang break, halos patas ang nakikitang laban sa pagitan ng Cebuana (4-3) at Cafe France (6-2) kung saan ay inaasahan ang mas matinding laro para sa hinahangad na tagumpay."
0,"Sinabi ni Deputy Presidential Spokesperson Abigail Valte na gaya noon, magagawa ng DSWD na malagpasan ang anumang kontrobersiya, kabilang na ang nasabing alegasyon ng COA. ""It's not the first time na nagkaroon po ng mga ganitong observations ang COA sa DSWD, and in our past experience, lagi naman pong nasasagot ng DSWD 'yung mga audit observations ng COA to their satisfaction,"" sabi ni Valte. ""Katulad po in this case, ang nangyari ay hindi po nai-include 'yung management's response doon ho sa COA report. I understand that Gamoteait was submitted by DSWD noong November,"" dagdag pa ni Valte. ""Nailabas ho 'yung report 'nung December 15 at naibigay po ito doon sa ahensiyang involved, which is DSWD, at hindi po naisama 'yung kanilang management's response. Importante po na maisama ito para ma-consider din po ng COA ang sagot ng DSWD,"" aniya pa. ""In the past years, ang nangyayari po kasi naiiwan 'yung datos. Kumbaga, 'yung mga datos po natin mula doon sa regional offices ay hindi po minsan umaabot doon sa cut-off, so kailangan po talagang hatakin ng central office para maipasa po 'yan sa COA,"" sabi pa ni Valte. Sa COA report para sa 2013 na inilabas nitong Disyembre 15, 2014, natuklasang may 4,300 double entry sa listahan ng mga benepisyaryo ng CCT na umaabot sa P46.502 milyon."
0,"Magugunita na noong 1995, sa buwan ng Enero rin, natuklasang may banta sa buhay ni Pope John Paul II nang dumating ito para sa pagdiriwang ng World Youth Day sa Maynila. Isang nagngangalang Ramszi Ahmed ang naaresto sa isang raid sa kanyang tinutuluyang silid sa Josefa Apartment sa Maynila. Si Ahmed ay isang international terrorist na may misyong paslangin si Pope John Paul II. Sa nadaang mga pagbisita ng mga pinakamataas na pinuno ng Iglesya Katolika noong 1970 at 1995, hindi exempted ang Pilipinas sa kapahamakang maaaring idulot sa mga Papa. At hindi rin exempted si Pope Francis. Kaya naman mahigit 20,000 pulis at 37,000 sundalo ang titiyak sa kaligtasan ng Papa mula sa pagdating at pag-alis nito sa bansa. Idalangin natin ang kanyang kaligtasan, saan mang sulok ng daigdig siya magpunta."
0,Ito ay matapos na buuin at kilalanin ng Philippine Olympic Committee (POC) ang bagong pederasyon na siyang mangangasiwa sa volleyball at tuluyang alisin ang dating pinag-aagawang asosasyon na Philippine Volleyball Federation (PVF).
0,"Actually, naaawa rin ang mga nagkukuwento ng nangyari sa kilalang aktor na feeling sikat at feeling ang galing-galing umarte pero sana raw nag beg-off na lang siya sa role sa isang big project na hindi naman niya kaya pang gampanan."
0,"ASTIG ang ipinost na picture ni Direk Mark Reyes nina Jennylyn Mercado, Lean Bautista at Tom Rodriguez na BTS sa taping ng The Cure at may caption na ""The Salvador Family."""
0,"Sa pagdating ng takdang oras na ibinigay sa kanila, isasakripisyo ni Iris (Kathryn) ang kanyang sarili at hihilingin na sa kanya na lamang mapunta ang sumpa na naibigay niya sa kanyang ama na si Douglas (Dominic Ochoa). Ano ang gagawin ni Iris sa kapag napunta na sa kanya ang parusa at tuluyan na siyang maging aso? Ang matibay na samahan at pagmamahalan ba ng mag-ama ang magiging susi upang matanggal na ang sumpa? Sa huli, matututuhan na ba ni Iris na pahalagahan ang pagmamahal at pagprotekta ng kanyang tatay para sa kanila ng kanyang kapatid?"
0,"Reuters - Naospital ang boxing legend na si Muhammad Ali dahil sa pneumonia at inaasahang makakarekober dahil maagang na-diagnose ang sakit, ayon sa isang spokesman kamakalawa. Si Ali, 72, ay dinala sa isang ospital Sabado ng umaga at ginagamot ng isang grupo ng mga doktor at nananatiling nasa stable condition, sabi ng tagapagsalitang si Bob Gunnell."
0,Kasama rin ang version niya ng Hark the Herald Angels Sing at O Come All Ye Faithful kasama ang pamosong The Philippine Madrigal Singers. Bilang papuri kay Mama Mary ay hiniling ni Basil na isama ang Ave Maria. Deboto ni Mama Mary si Basil at nakagawa na rin siya ng album na relihiyoso ang tema.
0,"Dalawa sa mga nasaktan sa car attack sa lungsod ng Dijon ay nasa malubhang kalagayan, sinabi ng isang source sa pulisya, idinagdag na naaresto na ang driver."
0,"""Hindi ko maintindihan kung anong sistema ang ginagamit nila. Ako mismo, ilang express toll ang aming dinaanan para lamang makalabas sa expressway,"" sinabi ni Drilon, na nagtungo sa Baguio City nitong Biyernes. Ganito rin ang reklamo ng ilang bakasyunista, sinabing umabot sa halos 12 oras ang biyahe patungo Baguio gayung nasa lima hanggang anim oras lang talaga ito."
0,"""As you know, she is currently on probation to the Los Angeles District Attorney's Office for a 2012 DUI out of Beverly Hills,"" pahayag ng tagapagsalitang si Frank Mateljan sa E! News. ""The matter was referred yesterday. No further action [in our office] is scheduled on this matter."" Kung iisipin si Bynes, na umaming may bipolar disorder, ay nagbabagong buhay at makalipas ang dalawang taon na hindi magagandang pangyayari sa buhay niya, siya ay naaresto noong Setyembre 28 dahil sa pagmamaneho nang lasing. Ito ay nagdulot ng hindi magandang pangyayari, kasama na rito ang isang shoplifting incident, hindi kusang loob na pagkakadala sa isang psychiatric treatment, at kawalan ng matutuluyan habang hindi nakakasundo ang magulang."
0,"Magugunita na sa unang pagkakataon, nagsalita ang LGBT laban sa pang-aabuso, diskriminasyon at kaharasan noong Hunyo 28, 1969, na mas kilala bilang Stonewall Riots sa Greenwich sa New York, at hanggang ngayon ay iisa pa rin ang minimithi nito--at ito ay ang ""EQUALITY. Walang labis, Walang kulang."" Nais baguhin ng nasabing grupo ang mga negatibong pagkakakilanlan sa kanila na nagiging balakid upang kanilang maabot ang mga pangarap. Kasabay ng pagdiriwang ng 2014 LGBT Pride March sa Quezon City, nalalapit na rin ang selebrasyon ng World AIDS Day sa darating na Disyembre 1, 2014. International Human Rights Day sa Disyembre 10 at ang Anti-Discrimination Ordinance in Quezon City na pumuprotekta sa grupo laban sa pang-aabuso."
0,"Inakusahan ng dating kongresista at dating Technical Education and Skills Development Authority (TESDA) chief na si Augusto Syjuco Jr. si Purisima ng pagganap sa tungkulin kahit na suspendido ito, at si Napenas dahil sa pagsunod sa utos ng heneral. Sa 15-pahinang reklamo, inakusahan ni Syjuco si Purisima ng paglabag sa Anti-Graft and Corrupt Practices Act sa pakikialam sa Oplan Exodus kahit na suspendido sa tungkulin noon pang Disyembre 2014. Sinabi ni Syjuco na mismong si Pangulong Benigno S. Aquino III ay umamin na may ""lack of coordination"" sa puwersa ng gobyerno at sa Moro Islamic Liberation Front (MILF) nang isagawa ang Oplan Exodus at alam din ni Purisima ang tungkol sa operasyon na hindi ipinabatid kina Interior and Local Government (DILG) Secretary Manuel Roxas at acting PNP chief Deputy Director Gen. Leonardo Espina. ""As many claimed, Purisima not only knew of the operation, but actually controlled and directed the operations, despite his being currently suspended from duty,"" ani Syjuco. Dagdag niya, ""The fatal covert operation that killed 44 members of the elite SAF had been assigned by President Benigno Aquino to suspended National Police Chief Alan Purisima, apparently without the knowledge of Interior Secretary Manuel 'Mar' Roxas. On this point alone, it may well be said that Aquino considered Purisima as still the 'de facto PNP chief' in assigning to him the sensitive mission, despite his suspended status,"" saad sa reklamo. Giit ni Syjuco, marami at malinaw ang mga ebidensiya na nagpapatunay na pinangasiwaan nga ni Purisima ang operasyon sa Mamasapano kahit pa suspendido ito ng Ombudsman."
0,"Aniya, hindi lang ito makabubuti para sa industriya ng paliparan kundi maging sa industriya ng turismo, sa pag-anyaya ng bansa sa mga turista mula sa Europe."
0,"Dalawa sa tatlong NGO--ang Maharlika Lipi Foundation, Inc. at Kapuso't Kapamilya Foundation, Inc.--ay nabanggit na rin sa mga nakaraang CoA audit report na nakakuha ng malaking halaga mula sa kontrobersiyal na Priority Development Assistance Fund (PDAF) o ""pork barrel"". Nakakubra umano ng P67.7 milyon ang MLFI mula sa PDAF habang ang KKFI ay nakakuha ng P34.4 milyon na kapwa nagmula sa P515-milyon pondo na idinaan sa National Commission on Muslim BarcalaFilipinos na pinamumunuan ni dating Commission on Elections (Comelec) Commissioner Mehol Sadain subalit hindi nagamit ng grupo. Ang ikatlong NGO, Katipunan ng mga Samahan ng Mamamayan, Inc., ay nakatanggap ng P3.5 milyon mula sa P5-milyon pork barrel fund ni dating Laguna Rep. Evita Arago. ""Three NGOs that were selected by mere endorsements from the proponents/legislators, contrary to Government Procurement Policy Board (GPPB) Resolution No. 12-2007, were released a total of PP15.085 million drawn from PDAFs in 2013 although there was no provisions in the 2011 General Appropriations Act earmarking that the projects be contracted out to NGOs,"" pahayag ng CoA, base sa Philforest audit report."
0,Ito ang pansamantalang solusyon ng pamahalaang lungsod habang hindi pa nakukumpuni ang tulay ng Calumpang River na winasak ng bagyong 'Glenda' ilang buwan na ang nakalilipas.
0,"Sa kabila ng bugso ng kanilang damdaming Kristiyano, tiniis nilang huwag lumingon kay Pope Francis - isang tuwirang pagtupad sa tungkuling magmatyag sa ano mang masamang elemento na makapagpapahamak sa Papa. At nasaksihan buong mundo ang kanilang kahanga-hangang pagtupad ng tungkulin dahil sa live feed ng media ng kapwa Pinoy at banyaga. Minsan pa, ating naipakita sa buong mundo na ang Pilipino ay may diwang 'Tungkulin muna, bago ang sarili'. Sa bawat miyembro ng pulisya na naatasan sa tungkuling pangalagaan ang mahalagang pagbisitang ito ni Pope Francis, isang marubdob na pasasalamat mula sa sambayanan. Hindi ninyo binigo si Juan Dela Cruz na labis-labis na nag-aalala sa kaligtasan ng Papa hanggang sa pag-alis niya. Sa pamunuan ng PNP at ng DILG, thumbs up po kami sa inyong pagsisikap!"
